Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Quitinete;Copacabana;1;0;0;10;800.0;;60.0
Quitinete;Copacabana;1;0;1;29;1500.0;542.0;24.0
Quitinete;Copacabana;1;0;0;34;1400.0;504.0;
Apartamento;Glória;1;0;1;45;1200.0;515.0;
Apartamento;Glória;1;0;1;40;1150.0;520.0;
Apartamento;Catete;1;0;0;65;1800.0;423.0;
Loja Shopping/ Ct Comercial;Guadalupe;1;0;0;53;2500.0;;
Apartamento;Botafogo;1;0;0;45;2000.0;480.0;20.0
Quitinete;Centro;1;0;0;27;850.0;143.0;24.0
Casa de Vila;Encantado;1;0;0;30;850.0;;
Apartamento;Ipanema;1;0;0;38;2000.0;495.0;
Apartamento;Barra da Tijuca;1;1;1;52;2200.0;2300.0;326.0
Apartamento;Barra da Tijuca;1;1;1;48;1200.0;650.0;50.0
Quitinete;Copacabana;1;0;0;26;900.0;470.0;24.0
Apartamento;Centro;1;0;0;33;800.0;380.0;25.0
Apartamento;Praça Seca;1;1;0;48;450.0;275.0;
Apartamento;Copacabana;1;0;0;39;1800.0;600.0;67.0
Apartamento;São Conrado;1;1;1;80;3200.0;1050.0;15.0
Quitinete;Ipanema;1;0;0;35;1800.0;534.0;87.0
Apartamento;Copacabana;1;0;0;40;1700.0;;
Quitinete;Copacabana;1;0;0;30;1400.0;614.0;
Apartamento;Botafogo;1;1;0;80;2400.0;800.0;126.0
Flat;Copacabana;1;1;0;63;2830.0;1600.0;7.0
Apartamento;Flamengo;1;0;0;55;1800.0;700.0;56.0
Casa de Vila;Vila da Penha;1;0;0;60;1100.0;80.0;
Flat;Leblon;1;1;1;56;5000.0;1650.0;175.0
Apartamento;Vila da Penha;1;1;0;45;900.0;;22.0
Apartamento;Leme;1;0;0;53;1600.0;450.0;70.0
Apartamento;Tijuca;1;0;0;47;1400.0;530.0;
Apartamento;Ipanema;1;1;1;72;4400.0;3660.0;195.0
Apartamento;Copacabana;1;0;0;42;2000.0;468.0;72.0
Apartamento;Barra da Tijuca;1;1;0;60;2500.0;2000.0;
Apartamento;Centro;1;0;0;42;1090.0;345.0;24.0
Apartamento;Laranjeiras;1;1;0;59;2000.0;630.0;
Quitinete;Copacabana;1;0;0;25;1400.0;480.0;25.0
Apartamento;Copacabana;1;0;0;41;3000.0;575.0;68.0
Casa de Vila;Marechal Hermes;1;0;0;88;750.0;76.0;
Flat;Barra da Tijuca;1;1;1;35;1400.0;662.0;60.0
Casa;Realengo;1;1;0;40;600.0;;
Flat;Centro;1;0;1;32;2950.0;;
Apartamento;Ipanema;1;0;0;67;2700.0;734.0;
Apartamento;Gávea;1;1;1;60;3000.0;920.0;
Apartamento;Copacabana;1;0;0;50;1600.0;534.0;70.0
Apartamento;Recreio dos Bandeirantes;1;1;0;77;1900.0;471.0;
Apartamento;Copacabana;1;0;0;40;2900.0;;
Apartamento;Copacabana;1;0;1;20;1800.0;;
Apartamento;Copacabana;1;0;1;52;2500.0;650.0;
Apartamento;Copacabana;1;1;0;40;3300.0;400.0;26.0
Apartamento;Flamengo;1;0;0;35;1300.0;319.0;24.0
Apartamento;Barra da Tijuca;1;1;0;65;2300.0;1600.0;3600.0
Quitinete;Gardênia Azul;1;0;0;25;500.0;;
Apartamento;Copacabana;1;0;1;30;2000.0;500.0;
Quitinete;Copacabana;1;0;0;30;1400.0;450.0;100.0
Apartamento;Glória;1;0;0;20;900.0;495.0;
Flat;Copacabana;1;1;0;55;2600.0;1250.0;230.0
Apartamento;Grajaú;1;0;0;50;1200.0;170.0;20.0
Quitinete;Copacabana;1;0;0;22;1000.0;510.0;29.0
Flat;Copacabana;1;1;0;50;2800.0;1300.0;146.0
Casa;Campo Grande;1;0;0;40;450.0;;
Apartamento;Vila Isabel;1;1;0;70;1200.0;770.0;
Apartamento;Copacabana;1;0;0;40;1850.0;700.0;
Apartamento;Flamengo;1;0;0;45;2500.0;400.0;262.0
Quitinete;Copacabana;1;0;0;28;1600.0;300.0;
Flat;Ipanema;1;1;0;45;2900.0;2263.0;252.0
Apartamento;Recreio dos Bandeirantes;1;0;0;24;1000.0;364.0;
Quitinete;Copacabana;1;0;0;22;950.0;430.0;67.0
Apartamento;Quintino Bocaiúva;1;0;0;35;750.0;;
Casa Comercial;Pavuna;1;0;0;15;750.0;;
Apartamento;Tomás Coelho;1;0;0;65;800.0;;
Apartamento;Copacabana;1;0;0;42;2000.0;500.0;50.0
Quitinete;Copacabana;1;0;0;30;2000.0;;
Loft;Ipanema;1;0;0;38;3000.0;459.0;79.0
Apartamento;Tijuca;1;1;0;50;1200.0;390.0;30.0
Quitinete;Tijuca;1;0;0;25;900.0;385.0;200.0
Flat;Copacabana;1;0;0;55;2000.0;1983.0;1139.0
Quitinete;Leme;1;0;0;25;1000.0;550.0;25.0
Apartamento;Copacabana;1;0;0;40;1300.0;540.0;54.0
Quitinete;Copacabana;1;0;0;29;1000.0;550.0;
Apartamento;Leblon;1;0;1;35;2200.0;556.0;
Apartamento;Vila Isabel;1;1;0;71;1500.0;630.0;79.0
Apartamento;Barra da Tijuca;1;1;1;80;3300.0;1500.0;300.0
Quitinete;Copacabana;1;0;0;30;2000.0;675.0;75.0
Apartamento;Barra da Tijuca;1;1;1;64;2000.0;1130.0;290.0
Quitinete;Copacabana;1;0;0;29;1500.0;500.0;
Quitinete;Santa Teresa;1;0;0;20;1200.0;330.0;14.0
Apartamento;Copacabana;1;0;0;48;1500.0;790.0;25.0
Apartamento;Cachambi;1;0;1;39;850.0;320.0;
Apartamento;Copacabana;1;0;0;35;1700.0;632.0;
Apartamento;Barra da Tijuca;1;1;1;74;1900.0;1300.0;
Apartamento;Tijuca;1;0;0;53;1200.0;402.0;19.0
Apartamento;Leblon;1;0;0;50;2500.0;650.0;95.0
Apartamento;Copacabana;1;0;0;33;1100.0;523.0;56.0
Apartamento;Sampaio;1;0;0;51;800.0;205.0;
Apartamento;Copacabana;1;0;0;33;2200.0;600.0;
Casa;Vaz Lobo;1;1;0;80;800.0;;75.0
Apartamento;Copacabana;1;0;0;26;1600.0;387.0;
Casa;Jardim América;1;0;0;41;800.0;;
Quitinete;Copacabana;1;0;0;30;850.0;550.0;54.0
Quitinete;Catete;1;0;0;30;1200.0;470.0;
Apartamento;Encantado;1;0;0;40;500.0;;12.0
Apartamento;Laranjeiras;1;1;0;40;2000.0;903.0;80.0
Apartamento;Vila Isabel;1;0;0;40;1300.0;307.0;24.0
Apartamento;Ipanema;1;0;0;25;1700.0;614.0;29.0
Apartamento;Copacabana;1;0;1;37;2500.0;447.0;20.0
Apartamento;Copacabana;1;0;0;40;1800.0;450.0;227.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;1100.0;590.0;36.0
Quitinete;Lapa;1;0;0;19;1100.0;256.0;
Apartamento;Gávea;1;1;0;50;2600.0;726.0;152.0
Apartamento;Flamengo;1;0;1;45;1500.0;520.0;56.0
Casa de Vila;Pilares;1;0;0;22;450.0;131.0;17.0
Casa de Condomínio;Botafogo;1;4;0;400;18000.0;;
Apartamento;Leme;1;0;0;32;1500.0;483.0;55.0
Casa de Vila;Bento Ribeiro;1;0;0;30;480.0;;
Apartamento;Barra da Tijuca;1;2;0;70;2500.0;1500.0;
Apartamento;Botafogo;1;1;0;43;1800.0;1072.0;100.0
Flat;Leblon;1;1;0;65;4500.0;1600.0;100.0
Apartamento;Marechal Hermes;1;0;0;50;800.0;280.0;
Apartamento;Copacabana;1;0;0;26;1200.0;440.0;55.0
Apartamento;Vila Isabel;1;1;0;60;1250.0;420.0;20.0
Apartamento;Vila da Penha;1;0;0;45;1100.0;250.0;
Flat;Laranjeiras;1;1;0;50;2800.0;800.0;90.0
Apartamento;Bonsucesso;1;0;0;38;850.0;170.0;
Apartamento;Ipanema;1;0;0;125;6000.0;1800.0;506.0
Flat;Copacabana;1;1;1;38;2700.0;1100.0;90.0
Flat;Copacabana;1;0;0;55;2000.0;1100.0;140.0
Apartamento;Cachambi;1;1;0;48;750.0;250.0;
Flat;Leblon;1;1;1;59;4000.0;1400.0;180.0
Flat;Ipanema;1;1;0;60;3500.0;1500.0;244.0
Quitinete;Leblon;1;0;0;30;1800.0;465.0;62.0
Flat;Barra da Tijuca;1;1;1;52;1200.0;2020.0;587.0
Apartamento;Copacabana;1;0;0;35;2200.0;317.0;
Apartamento;Copacabana;1;0;0;35;2000.0;560.0;67.0
Quitinete;Copacabana;1;0;0;30;1600.0;400.0;
Apartamento;Botafogo;1;1;0;45;1500.0;1098.0;192.0
Apartamento;Copacabana;1;0;0;47;1900.0;1400.0;185.0
Quitinete;Copacabana;1;0;0;32;2300.0;;
Apartamento;Leblon;1;1;0;53;3800.0;1520.0;
Quitinete;Tijuca;1;0;0;28;1200.0;300.0;20.0
Apartamento;Recreio dos Bandeirantes;1;1;1;55;1800.0;534.0;85.0
Apartamento;Copacabana;1;0;0;29;1450.0;800.0;
Apartamento;Tijuca;1;0;1;48;1200.0;620.0;47.0
Apartamento;Copacabana;1;0;0;55;2100.0;628.0;54.0
Flat;Copacabana;1;1;0;60;1600.0;1500.0;170.0
Apartamento;Botafogo;1;1;0;100;2500.0;935.0;155.0
Apartamento;Leblon;1;0;0;30;2100.0;620.0;79.0
Apartamento;Vila Isabel;1;1;0;54;1400.0;743.0;66.0
Apartamento;Rocha Miranda;1;0;0;35;550.0;;
Apartamento;Tijuca;1;0;0;52;1500.0;550.0;49.0
Casa;Piedade;1;0;0;39;600.0;;16.0
Flat;Botafogo;1;1;0;50;2400.0;775.0;150.0
Apartamento;Maracanã;1;0;0;54;1000.0;450.0;20.0
Apartamento;Lapa;1;0;0;46;1597.0;600.0;65.0
Loft;Barra da Tijuca;1;2;1;100;2200.0;1441.0;348.0
Quitinete;Botafogo;1;0;0;31;2100.0;341.0;53.0
Casa de Condomínio;Vargem Grande;1;1;0;35;800.0;250.0;
Apartamento;Barra da Tijuca;1;2;1;124;3000.0;982.0;316.0
Apartamento;Leme;1;0;0;60;2200.0;600.0;76.0
Apartamento;Centro;1;1;0;51;1500.0;405.0;40.0
Apartamento;Copacabana;1;0;1;30;1300.0;630.0;
Apartamento;Sampaio;1;0;0;51;800.0;205.0;
Flat;Ipanema;1;1;1;46;4000.0;;
Apartamento;Vila Isabel;1;0;0;41;1200.0;450.0;
Apartamento;Madureira;1;1;1;133;1400.0;;
Quitinete;Copacabana;1;0;0;35;2500.0;500.0;40.0
Conjunto Comercial/Sala;Bonsucesso;1;0;0;25;500.0;;
Apartamento;Copacabana;1;0;0;45;1900.0;670.0;30.0
Apartamento;Copacabana;1;0;0;40;1500.0;340.0;71.0
Apartamento;Tijuca;1;0;0;51;1200.0;670.0;
Quitinete;Botafogo;1;0;0;24;1100.0;520.0;
Apartamento;Maracanã;1;1;0;59;1500.0;410.0;
Flat;Copacabana;1;1;0;60;890.0;1800.0;150.0
Apartamento;Lins de Vasconcelos;1;1;0;60;800.0;460.0;250.0
Apartamento;Leblon;1;0;0;65;3600.0;600.0;120.0
Flat;Barra da Tijuca;1;2;1;110;3500.0;1700.0;200.0
Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0
Apartamento;Copacabana;1;0;0;34;1400.0;470.0;55.0
Quitinete;Copacabana;1;1;0;42;1850.0;500.0;70.0
Apartamento;Copacabana;1;0;0;30;1400.0;430.0;30.0
Apartamento;Gardênia Azul;1;0;0;35;650.0;;
Apartamento;Centro;1;0;1;40;950.0;350.0;24.0
Apartamento;Botafogo;1;1;0;40;2000.0;360.0;25.0
Apartamento;Botafogo;1;1;0;62;2600.0;650.0;100.0
Apartamento;Laranjeiras;1;0;0;48;1700.0;490.0;
Apartamento;Copacabana;1;0;0;31;1200.0;400.0;
Apartamento;Leme;1;0;0;45;3000.0;743.0;57.0
Flat;Barra da Tijuca;1;1;0;48;2200.0;1000.0;200.0
Quitinete;Copacabana;1;0;0;30;2000.0;410.0;30.0
Apartamento;Flamengo;1;0;0;38;1200.0;505.0;55.0
Casa de Vila;Oswaldo Cruz;1;0;0;50;620.0;;
Apartamento;Ipanema;1;0;0;50;2500.0;600.0;150.0
Loft;Flamengo;1;0;0;19;800.0;346.0;29.0
Apartamento;Barra da Tijuca;1;2;0;58;1800.0;800.0;207.0
Apartamento;Leblon;1;1;1;95;5000.0;2880.0;351.0
Apartamento;Leblon;1;1;0;55;4500.0;2000.0;
Apartamento;Copacabana;1;0;0;42;1800.0;375.0;22.0
Quitinete;Centro;1;0;0;28;950.0;350.0;
Apartamento;Copacabana;1;0;0;35;1200.0;418.0;25.0
Apartamento;Ipanema;1;0;0;47;2500.0;605.0;86.0
Apartamento;Andaraí;1;0;1;59;1250.0;545.0;49.0
Conjunto Comercial/Sala;Guadalupe;1;0;0;21;750.0;;
Quitinete;Copacabana;1;0;0;28;1100.0;580.0;25.0
Apartamento;Copacabana;1;0;0;50;2000.0;617.0;
Apartamento;Vila Isabel;1;1;0;66;1000.0;750.0;20.0
Casa de Vila;Maracanã;1;0;0;25;900.0;;
Quitinete;Catete;1;0;0;29;850.0;364.0;29.0
Apartamento;Centro;1;0;0;33;850.0;342.0;21.0
Apartamento;Tijuca;1;0;0;50;1400.0;;
Apartamento;Copacabana;1;0;0;30;1300.0;610.0;60.0
Apartamento;Botafogo;1;0;1;52;2000.0;450.0;
Apartamento;Ipanema;1;0;0;40;2500.0;551.0;26.0
Apartamento;Riachuelo;1;0;0;60;1050.0;;
Apartamento;Copacabana;1;0;0;28;950.0;647.0;56.0
Apartamento;Vila da Penha;1;0;0;40;900.0;;
Apartamento;Maracanã;1;0;0;45;1350.0;399.0;20.0
Apartamento;Tijuca;1;0;0;50;1500.0;380.0;
Apartamento;Leblon;1;1;0;55;4250.0;1600.0;
Apartamento;Copacabana;1;0;1;40;2200.0;670.0;82.0
Apartamento;Copacabana;1;0;0;27;1400.0;450.0;
Casa;Anil;1;0;0;35;1000.0;;
Quitinete;Vila da Penha;1;0;0;20;450.0;;
Apartamento;Vila Valqueire;1;0;0;40;850.0;;
Apartamento;Icaraí;1;1;1;55;2500.0;830.0;175.0
Quitinete;Urca;1;0;0;40;2100.0;300.0;200.0
Flat;Copacabana;1;1;0;60;3000.0;1295.0;150.0
Apartamento;Flamengo;1;0;0;38;1700.0;400.0;
Apartamento;Copacabana;1;0;0;51;2000.0;787.0;120.0
Apartamento;Barra da Tijuca;1;1;0;50;2300.0;1640.0;292.0
Flat;Barra da Tijuca;1;1;0;51;5500.0;1250.0;250.0
Apartamento;Laranjeiras;1;0;0;32;1500.0;428.0;29.0
Apartamento;Cachambi;1;0;0;55;850.0;;
Quitinete;Jacarepaguá;1;0;0;20;300.0;15.0;7.0
Apartamento;Copacabana;1;1;0;48;2200.0;1250.0;146.0
Quitinete;Flamengo;1;0;0;23;1500.0;360.0;270.0
Apartamento;Copacabana;1;0;1;47;2200.0;800.0;85.0
Apartamento;Praça Seca;1;0;0;47;500.0;10.0;
Apartamento;Botafogo;1;1;0;60;2500.0;550.0;111.0
Apartamento;Barra da Tijuca;1;1;1;60;5000.0;;
Casa;Maria da Graça;1;0;0;40;800.0;;
Quitinete;Catete;1;0;0;26;1050.0;350.0;
Quitinete;Laranjeiras;1;0;0;24;1300.0;428.0;29.0
Apartamento;Botafogo;1;1;1;37;1800.0;1021.0;175.0
Apartamento;Barra da Tijuca;1;1;1;36;2200.0;1141.0;
Apartamento;Flamengo;1;0;0;40;1700.0;230.0;67.0
Apartamento;Copacabana;1;0;0;33;1800.0;290.0;
Apartamento;Catete;1;0;0;32;1200.0;338.0;30.0
Apartamento;Copacabana;1;0;0;37;1500.0;565.0;70.0
Apartamento;Tijuca;1;0;0;48;1500.0;376.0;21.0
Apartamento;Copacabana;1;0;0;57;2000.0;770.0;116.0
Quitinete;Laranjeiras;1;0;0;23;1000.0;400.0;25.0
Apartamento;Jardim Botânico;1;0;0;50;1800.0;800.0;72.0
Apartamento;Pechincha;1;1;0;61;1000.0;347.0;52.0
Flat;Botafogo;1;1;1;45;4200.0;1071.0;1701.0
Apartamento;Glória;1;0;0;35;1300.0;217.0;136.0
Quitinete;Flamengo;1;0;0;26;1100.0;390.0;
Apartamento;Campo Grande;1;0;1;70;600.0;;
Apartamento;Barra da Tijuca;1;1;0;34;1500.0;663.0;920.0
Apartamento;Leblon;1;1;0;50;5500.0;2034.0;
Apartamento;Ipanema;1;1;0;50;3500.0;760.0;95.0
Apartamento;Centro;1;0;0;46;1200.0;340.0;45.0
Apartamento;Barra da Tijuca;1;1;0;56;1800.0;958.0;
Apartamento;Santa Teresa;1;0;0;70;1900.0;612.0;14.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;41;750.0;357.0;16.0
Quitinete;Engenho de Dentro;1;0;0;30;750.0;;
Apartamento;Copacabana;1;0;0;50;2100.0;540.0;70.0
Casa de Vila;Vicente de Carvalho;1;0;0;50;600.0;;
Quitinete;Laranjeiras;1;0;0;26;1250.0;450.0;29.0
Flat;Barra da Tijuca;1;1;0;50;1500.0;1235.0;273.0
Apartamento;Copacabana;1;0;0;33;1300.0;631.0;
Apartamento;Barra da Tijuca;1;1;0;60;2200.0;1200.0;273.0
Casa de Vila;Oswaldo Cruz;1;0;0;40;700.0;140.0;
Apartamento;Maracanã;1;0;1;40;1500.0;280.0;
Casa de Vila;Bangu;1;0;0;20;400.0;;
Flat;Curicica;1;1;1;48;1000.0;950.0;
Apartamento;Centro;1;0;0;47;1400.0;400.0;20.0
Apartamento;Leme;1;0;1;54;1800.0;576.0;
Flat;Copacabana;1;1;0;38;2400.0;1200.0;200.0
Apartamento;Leme;1;0;0;35;3000.0;500.0;
Apartamento;Barra da Tijuca;1;1;1;42;1100.0;669.0;
Apartamento;Flamengo;1;0;0;50;1700.0;490.0;28.0
Quitinete;Leblon;1;0;0;30;1800.0;550.0;62.0
Apartamento;Centro;1;0;0;40;1300.0;480.0;25.0
Apartamento;Copacabana;1;0;0;50;2800.0;671.0;175.0
Apartamento;Vargem Pequena;1;1;1;70;1000.0;680.0;89.0
Apartamento;Catete;1;0;0;26;800.0;400.0;29.0
Apartamento;Tijuca;1;0;0;35;1500.0;370.0;47.0
Quitinete;Centro;1;0;0;25;700.0;260.0;20.0
Apartamento;Botafogo;1;1;1;58;2750.0;1275.0;116.0
Loft;Copacabana;1;0;0;32;2500.0;550.0;50.0
Flat;Flamengo;1;0;0;38;2980.0;350.0;50.0
Quitinete;Quintino Bocaiúva;1;0;0;40;400.0;240.0;
Apartamento;Botafogo;1;0;0;35;2200.0;600.0;57.0
Loja/Salão;Oswaldo Cruz;1;2;0;32;1200.0;;
Apartamento;Freguesia (Jacarepaguá);1;1;0;32;900.0;263.0;15.0
Apartamento;Vila Isabel;1;0;0;40;1200.0;695.0;
Apartamento;Barra da Tijuca;1;1;0;40;3000.0;475.0;920.0
Apartamento;Campo Grande;1;0;0;45;550.0;;
Flat;Recreio dos Bandeirantes;1;0;0;25;1350.0;300.0;
Quitinete;Braz de Pina;1;0;0;30;450.0;;
Apartamento;Vila da Penha;1;0;0;25;600.0;;
Apartamento;Copacabana;1;0;0;36;1350.0;530.0;25.0
Apartamento;Ipanema;1;0;0;60;2400.0;900.0;127.0
Apartamento;Campo Grande;1;0;0;35;500.0;;
Apartamento;Copacabana;1;0;0;31;1100.0;506.0;58.0
Quitinete;Centro;1;0;0;19;850.0;300.0;24.0
Quitinete;Centro;1;0;0;25;800.0;350.0;
Apartamento;Recreio dos Bandeirantes;1;1;1;69;1300.0;490.0;104.0
Apartamento;Copacabana;1;0;0;55;2100.0;628.0;54.0
Apartamento;Leblon;1;1;0;40;2500.0;500.0;300.0
Quitinete;Centro;1;0;0;31;750.0;350.0;20.0
Apartamento;Ipanema;1;1;0;34;1900.0;800.0;30.0
Apartamento;Centro;1;0;0;43;2000.0;;
Quitinete;Copacabana;1;0;0;33;1900.0;450.0;57.0
Apartamento;Flamengo;1;0;0;20;1200.0;393.0;29.0
Apartamento;Barra da Tijuca;1;1;1;70;3500.0;1050.0;1.0
Apartamento;Flamengo;1;0;1;48;1450.0;600.0;30.0
Quitinete;Botafogo;1;0;0;32;1800.0;470.0;30.0
Apartamento;Madureira;1;0;0;45;550.0;198.0;
Apartamento;Flamengo;1;0;0;39;2500.0;410.0;45.0
Flat;Jacarepaguá;1;0;1;16;1900.0;;
Apartamento;Catete;1;0;0;50;1800.0;500.0;68.0
Quitinete;Praça da Bandeira;1;0;0;23;900.0;363.0;25.0
Casa de Condomínio;Vargem Grande;1;1;1;100;1750.0;220.0;
Apartamento;Leblon;1;0;0;55;4700.0;2000.0;
Apartamento;Copacabana;1;0;0;45;2000.0;400.0;
Apartamento;Barra da Tijuca;1;1;0;60;2300.0;780.0;
Apartamento;Centro;1;0;0;15;800.0;305.0;20.0
Casa;Campo Grande;1;0;0;40;600.0;;
Apartamento;Ipanema;1;1;0;56;4000.0;1400.0;180.0
Apartamento;Tijuca;1;0;1;43;1300.0;530.0;
Apartamento;Botafogo;1;0;0;93;2600.0;519.0;91.0
Apartamento;Copacabana;1;0;0;30;1400.0;602.0;180.0
Apartamento;Copacabana;1;1;0;70;2500.0;870.0;130.0
Apartamento;Ipanema;1;1;1;83;4000.0;1350.0;410.0
Apartamento;Barra da Tijuca;1;1;1;75;1500.0;1300.0;
Quitinete;Tijuca;1;0;0;30;950.0;193.0;24.0
Casa;Oswaldo Cruz;1;0;0;36;800.0;;
Quitinete;Flamengo;1;0;0;30;1600.0;320.0;20.0
Flat;Barra da Tijuca;1;1;0;55;2500.0;1150.0;300.0
Apartamento;Copacabana;1;0;0;30;2100.0;487.0;
Apartamento;Jacarepaguá;1;1;0;50;1100.0;480.0;14.0
Casa;Senador Vasconcelos;1;1;0;50;650.0;;
Apartamento;Lapa;1;0;0;32;1650.0;700.0;220.0
Apartamento;Ipanema;1;1;0;80;4200.0;1350.0;335.0
Apartamento;Flamengo;1;0;0;16;1200.0;344.0;29.0
Apartamento;Braz de Pina;1;1;0;45;720.0;80.0;
Quitinete;Catete;1;0;0;30;1000.0;403.0;
Apartamento;Ipanema;1;1;1;105;10000.0;2900.0;700.0
Apartamento;Copacabana;1;0;0;38;1500.0;435.0;58.0
Quitinete;Tijuca;1;0;0;25;1200.0;381.0;25.0
Apartamento;Copacabana;1;2;0;70;2300.0;681.0;139.0
Apartamento;Centro;1;0;0;30;1100.0;400.0;
Apartamento;Flamengo;1;1;0;60;2300.0;724.0;126.0
Quitinete;Laranjeiras;1;0;0;27;1000.0;460.0;25.0
Flat;Leblon;1;1;0;60;3500.0;1550.0;450.0
Apartamento;Copacabana;1;0;0;55;2000.0;1930.0;
Apartamento;Riachuelo;1;1;0;45;900.0;557.0;16.0
Apartamento;Laranjeiras;1;0;0;49;2100.0;356.0;55.0
Flat;Botafogo;1;1;1;60;2800.0;1200.0;90.0
Apartamento;Centro;1;0;0;50;1400.0;520.0;47.0
Apartamento;Botafogo;1;0;0;40;1500.0;430.0;
Apartamento;Vaz Lobo;1;1;1;44;800.0;;
Apartamento;Marechal Hermes;1;0;0;33;600.0;3.0;
Apartamento;Tijuca;1;1;0;67;1500.0;705.0;67.0
Apartamento;Barra da Tijuca;1;1;1;66;3000.0;2300.0;700.0
Apartamento;Largo do Machado;1;0;0;50;1600.0;350.0;30.0
Quitinete;Catete;1;0;0;26;1200.0;441.0;
Apartamento;Copacabana;1;0;0;40;1500.0;750.0;70.0
Apartamento;Barra da Tijuca;1;1;1;82;1800.0;1300.0;150.0
Apartamento;Barra da Tijuca;1;1;0;33;1500.0;650.0;103.0
Apartamento;Leblon;1;0;0;45;3000.0;;
Apartamento;Barra da Tijuca;1;2;1;100;3300.0;1900.0;500.0
Apartamento;Flamengo;1;1;0;65;2800.0;1000.0;200.0
Apartamento;Copacabana;1;0;0;34;1700.0;590.0;
Apartamento;Barra da Tijuca;1;1;0;72;1900.0;1050.0;220.0
Apartamento;Maracanã;1;1;0;53;1600.0;530.0;47.0
Casa de Vila;Pavuna;1;0;0;41;600.0;67.0;
Apartamento;Centro;1;0;0;37;1200.0;393.0;24.0
Apartamento;Tijuca;1;0;0;38;1200.0;485.0;20.0
Apartamento;Copacabana;1;1;0;52;1800.0;1295.0;
Quitinete;Rocha Miranda;1;0;0;30;400.0;;
Apartamento;Botafogo;1;0;0;28;1480.0;400.0;
Apartamento;Jardim Botânico;1;0;1;150;6900.0;2201.0;315.0
Apartamento;Barra da Tijuca;1;1;1;60;1700.0;1103.0;
Apartamento;Copacabana;1;0;0;45;1600.0;594.0;
Apartamento;Ipanema;1;1;0;50;3500.0;796.0;
Quitinete;Copacabana;1;0;1;22;1500.0;265.0;242.0
Apartamento;Copacabana;1;0;1;57;2600.0;749.0;227.0
Quitinete;Copacabana;1;0;1;28;1200.0;450.0;28.0
Quitinete;Leme;1;0;0;34;1350.0;600.0;24.0
Quitinete;Copacabana;1;0;0;42;1280.0;410.0;30.0
Apartamento;Rocha Miranda;1;0;0;45;500.0;80.0;
Apartamento;Recreio dos Bandeirantes;1;1;0;59;1400.0;478.0;
Flat;Copacabana;1;1;0;60;2200.0;1000.0;
Apartamento;Copacabana;1;0;1;40;1500.0;546.0;
Apartamento;Leme;1;0;0;65;2800.0;590.0;90.0
Flat;Recreio dos Bandeirantes;1;1;1;70;1700.0;1441.0;396.0
Apartamento;Ipanema;1;0;0;55;3800.0;900.0;210.0
Apartamento;Leme;1;0;0;40;2300.0;870.0;23.0
Apartamento;Sampaio;1;1;0;60;1000.0;400.0;
Flat;Ipanema;1;1;1;65;4200.0;;
Apartamento;Copacabana;1;0;1;36;1600.0;722.0;68.0
Apartamento;Barra da Tijuca;1;1;1;45;2375.0;1365.0;260.0
Apartamento;Botafogo;1;1;0;45;1800.0;500.0;50.0
Apartamento;Moneró;1;0;0;50;1100.0;360.0;49.0
Apartamento;Lagoa;1;1;0;45;2300.0;1565.0;206.0
Apartamento;Leblon;1;1;1;120;5000.0;3000.0;550.0
Quitinete;Ipanema;1;0;0;37;1800.0;400.0;70.0
Apartamento;Copacabana;1;1;0;40;6600.0;650.0;
Quitinete;Copacabana;1;0;0;30;1300.0;435.0;
Loft;Copacabana;1;0;0;32;2300.0;550.0;50.0
Apartamento;Bonsucesso;1;0;0;35;850.0;;10.0
Apartamento;Barra da Tijuca;1;1;0;56;1900.0;994.0;
Flat;Barra da Tijuca;1;1;1;52;6000.0;2100.0;340.0
Apartamento;Copacabana;1;0;1;32;1200.0;564.0;24.0
Apartamento;Botafogo;1;1;0;50;1600.0;1080.0;160.0
Quitinete;Copacabana;1;0;0;35;1800.0;350.0;57.0
Apartamento;Barra da Tijuca;1;0;1;25;1625.0;735.0;140.0
Apartamento;Leme;1;0;0;65;3000.0;590.0;90.0
Conjunto Comercial/Sala;Barra da Tijuca;1;0;0;60;2500.0;1260.0;370.0
Apartamento;Freguesia (Jacarepaguá);1;0;0;28;550.0;;
Apartamento;Botafogo;1;0;0;40;2000.0;400.0;25.0
Apartamento;Copacabana;1;0;0;51;1650.0;730.0;66.0
Apartamento;Leme;1;0;0;50;1900.0;470.0;
Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1355.0;299.0
Loft;Ipanema;1;0;0;36;2000.0;905.0;26.0
Flat;Barra da Tijuca;1;1;1;71;2100.0;1660.0;181.0
Apartamento;Copacabana;1;0;0;25;2800.0;;
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0
Apartamento;Andaraí;1;0;0;50;1300.0;420.0;
Apartamento;Barra da Tijuca;1;1;0;80;2000.0;2000.0;
Apartamento;Copacabana;1;0;0;60;1600.0;540.0;27.0
Quitinete;Vargem Grande;1;0;0;35;800.0;230.0;
Quitinete;Centro;1;0;0;35;650.0;398.0;
Apartamento;Copacabana;1;0;0;51;1500.0;500.0;50.0
